placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country,daily_rate,is_fast_fill,fee_category
4166,Junior Developer,2023-01-05,2023-02-02,28,3036.67,23,3,India,United States,108.45,True,Medium
4167,Junior Developer,2024-03-12,2024-04-05,24,1733.22,5,27,Philippines,United Kingdom,72.22,True,Low
4168,Data Analyst,2023-09-08,2023-10-02,24,2813.19,99,15,Pakistan,Canada,117.22,True,Medium
4169,HR Manager,2023-01-15,2023-02-15,31,7520.24,1,23,Kenya,United Kingdom,242.59,False,High
4170,Senior IT Support,2023-12-17,2024-01-21,35,7756.09,28,27,Kenya,United States,221.6,False,High
4171,Junior Developer,2024-06-06,2024-07-02,26,1771.54,62,4,India,UAE,68.14,True,Low
4172,Data Analyst,2024-03-21,2024-04-19,29,1854.03,15,15,Nigeria,United Kingdom,63.93,False,Low
4173,HR Manager,2024-06-29,2024-08-07,39,3053.97,5,28,Nigeria,UAE,78.31,False,Medium
4174,Junior Developer,2024-06-16,2024-07-01,15,2970.37,70,30,Pakistan,United States,198.02,True,Medium
4175,Senior IT Support,2023-04-26,2023-05-28,32,3893.61,88,1,India,United Kingdom,121.68,False,Medium
4176,Junior Developer,2023-08-28,2023-09-28,31,1533.85,95,25,India,UAE,49.48,False,Low
4177,HR Manager,2023-02-13,2023-03-07,22,3800.89,12,8,Pakistan,United Kingdom,172.77,True,Medium
4178,HR Manager,2023-06-19,2023-07-10,21,5820.0,96,7,Pakistan,United States,277.14,True,High
4179,HR Manager,2023-03-27,2023-04-30,34,3038.9,65,4,Nigeria,United Kingdom,89.38,False,Medium
4180,HR Manager,2024-02-26,2024-03-31,34,6973.33,77,1,Nigeria,United States,205.1,False,High
4181,Data Analyst,2023-09-20,2023-10-13,23,1566.41,56,15,India,United States,68.1,True,Low
4182,Junior Developer,2023-11-03,2023-12-01,28,1513.35,88,26,Nigeria,UAE,54.05,True,Low
4183,Senior IT Support,2024-01-05,2024-02-06,32,4414.57,10,20,India,Australia,137.96,False,Medium
4184,Senior IT Support,2024-04-03,2024-05-07,34,3303.24,41,1,India,Australia,97.15,False,Medium
4185,Data Analyst,2024-05-16,2024-06-15,30,1491.45,30,26,India,Canada,49.72,False,Low
4186,HR Manager,2023-01-08,2023-02-05,28,5260.42,93,8,Philippines,United Kingdom,187.87,True,High
4187,HR Manager,2023-02-11,2023-03-16,33,4363.01,66,8,Kenya,UAE,132.21,False,Medium
4188,Senior IT Support,2024-03-28,2024-04-30,33,3421.05,83,20,India,Canada,103.67,False,Medium
4189,Junior Developer,2023-05-01,2023-06-03,33,2645.49,71,30,India,United States,80.17,False,Medium
4190,Data Analyst,2023-03-06,2023-03-21,15,1323.82,33,1,Pakistan,Canada,88.25,True,Low
4191,HR Manager,2023-02-10,2023-03-13,31,4416.9,23,10,Nigeria,United Kingdom,142.48,False,Medium
4192,Senior IT Support,2023-10-07,2023-11-05,29,3330.72,61,26,Philippines,United Kingdom,114.85,False,Medium
4193,HR Manager,2023-12-27,2024-01-23,27,3245.12,57,19,Kenya,Canada,120.19,True,Medium
4194,HR Manager,2023-04-02,2023-05-08,36,7760.64,33,27,Nigeria,United Kingdom,215.57,False,High
4195,Senior IT Support,2023-03-24,2023-04-28,35,4539.53,70,22,Philippines,Australia,129.7,False,Medium
4196,Senior IT Support,2023-10-08,2023-11-01,24,7569.57,43,23,Pakistan,Canada,315.4,True,High
4197,HR Manager,2023-03-14,2023-04-19,36,5323.61,44,5,Philippines,UAE,147.88,False,High
4198,Senior IT Support,2023-06-06,2023-07-08,32,5590.39,58,14,Kenya,UAE,174.7,False,High
4199,HR Manager,2023-02-11,2023-03-06,23,3610.01,20,22,India,United States,156.96,True,Medium
4200,Data Analyst,2023-08-24,2023-09-17,24,3111.91,65,28,Philippines,United States,129.66,True,Medium
4201,Junior Developer,2023-06-02,2023-07-03,31,1967.79,46,21,Philippines,Australia,63.48,False,Low
4202,Junior Developer,2024-04-30,2024-06-06,37,2596.35,47,23,Kenya,Australia,70.17,False,Medium
4203,HR Manager,2023-07-14,2023-08-09,26,7786.58,93,11,Philippines,Canada,299.48,True,High
4204,Senior IT Support,2023-01-31,2023-03-10,38,3817.05,79,8,Nigeria,Australia,100.45,False,Medium
4205,HR Manager,2024-06-25,2024-07-25,30,3977.24,50,10,Philippines,Australia,132.57,False,Medium
4206,Junior Developer,2023-08-27,2023-09-22,26,3031.99,98,13,India,UAE,116.62,True,Medium
4207,Senior IT Support,2024-04-09,2024-04-27,18,5765.37,20,16,Pakistan,United States,320.3,True,High
4208,Junior Developer,2024-02-04,2024-02-29,25,3570.66,8,28,India,United Kingdom,142.83,True,Medium
4209,Junior Developer,2023-04-30,2023-05-30,30,1737.53,18,3,Philippines,UAE,57.92,False,Low
4210,Junior Developer,2023-12-18,2024-01-22,35,1766.28,54,7,Philippines,Canada,50.47,False,Low
4211,HR Manager,2024-01-09,2024-02-01,23,3909.74,37,9,Pakistan,UAE,169.99,True,Medium
4212,Senior IT Support,2023-11-10,2023-12-07,27,6700.98,38,30,India,United States,248.18,True,High
4213,Senior IT Support,2023-09-29,2023-10-15,16,5335.94,73,11,Pakistan,Canada,333.5,True,High
4214,Junior Developer,2024-06-28,2024-07-28,30,3295.93,23,28,Kenya,UAE,109.86,False,Medium
4215,Senior IT Support,2023-04-24,2023-05-21,27,5590.39,53,9,Philippines,Canada,207.05,True,High
4216,Junior Developer,2023-10-23,2023-11-27,35,3706.23,77,29,Kenya,Australia,105.89,False,Medium
4217,Data Analyst,2023-08-08,2023-09-03,26,2322.78,80,20,Philippines,Australia,89.34,True,Medium
4218,Data Analyst,2023-05-02,2023-06-06,35,3294.02,1,2,Nigeria,Canada,94.11,False,Medium
4219,Senior IT Support,2023-03-19,2023-04-22,34,4305.45,29,28,India,UAE,126.63,False,Medium
4220,Junior Developer,2023-02-19,2023-03-24,33,3752.2,60,27,Philippines,Australia,113.7,False,Medium
4221,Data Analyst,2023-01-27,2023-02-15,19,3220.45,12,5,Pakistan,UAE,169.5,True,Medium
4222,Junior Developer,2024-01-29,2024-02-26,28,3228.36,40,7,Philippines,United Kingdom,115.3,True,Medium
4223,Senior IT Support,2023-01-14,2023-02-21,38,7604.58,95,24,Nigeria,Australia,200.12,False,High
4224,Senior IT Support,2024-02-28,2024-03-24,25,4888.1,58,30,Philippines,UAE,195.52,True,Medium
4225,Junior Developer,2024-06-15,2024-07-12,27,3396.94,77,23,Kenya,United Kingdom,125.81,True,Medium
4226,Senior IT Support,2023-09-30,2023-10-29,29,5123.7,45,19,Philippines,United Kingdom,176.68,False,High
4227,Junior Developer,2023-07-15,2023-07-31,16,1955.26,6,1,Pakistan,UAE,122.2,True,Low
4228,Junior Developer,2024-03-01,2024-03-29,28,3731.09,66,8,Nigeria,United States,133.25,True,Medium
4229,Senior IT Support,2023-09-28,2023-10-15,17,5770.92,79,18,Pakistan,UAE,339.47,True,High
4230,Senior IT Support,2024-01-25,2024-02-14,20,7252.33,82,25,Pakistan,Canada,362.62,True,High
4231,Junior Developer,2023-03-11,2023-04-08,28,2471.31,36,27,Philippines,UAE,88.26,True,Medium
4232,HR Manager,2024-05-15,2024-06-03,19,3069.2,91,28,Pakistan,Australia,161.54,True,Medium
4233,Senior IT Support,2024-01-13,2024-02-16,34,6592.01,91,30,Nigeria,UAE,193.88,False,High
4234,Data Analyst,2024-04-26,2024-05-31,35,2370.87,28,29,Kenya,Canada,67.74,False,Medium
4235,Junior Developer,2023-11-18,2023-12-26,38,2471.31,74,16,Kenya,Australia,65.03,False,Medium
4236,Junior Developer,2024-04-25,2024-05-29,34,2169.86,81,4,Kenya,United Kingdom,63.82,False,Medium
4237,Junior Developer,2023-04-16,2023-05-17,31,2815.73,99,9,India,United States,90.83,False,Medium
4238,Junior Developer,2023-01-27,2023-02-22,26,2023.0,68,12,Kenya,Australia,77.81,True,Medium
4239,HR Manager,2024-03-05,2024-04-06,32,4416.9,40,22,Kenya,Canada,138.03,False,Medium
4240,HR Manager,2023-03-25,2023-05-06,42,3085.46,12,2,Nigeria,United Kingdom,73.46,False,Medium
4241,Junior Developer,2024-01-24,2024-02-21,28,2168.26,84,10,Philippines,United Kingdom,77.44,True,Medium
4242,Junior Developer,2023-10-28,2023-11-21,24,3563.82,45,26,Philippines,Australia,148.49,True,Medium
4243,Data Analyst,2023-06-11,2023-07-10,29,2215.84,83,8,Kenya,Canada,76.41,False,Medium
4244,Data Analyst,2024-03-03,2024-04-07,35,1114.2,47,25,Nigeria,UAE,31.83,False,Low
4245,HR Manager,2023-12-28,2024-01-24,27,3626.45,96,5,Philippines,UAE,134.31,True,Medium
4246,Junior Developer,2023-10-25,2023-11-11,17,3829.5,76,28,Pakistan,United Kingdom,225.26,True,Medium
4247,HR Manager,2023-06-11,2023-07-06,25,3416.3,76,25,Pakistan,United States,136.65,True,Medium
4248,HR Manager,2024-02-11,2024-03-12,30,4638.78,87,28,Kenya,Australia,154.63,False,Medium
4249,Senior IT Support,2024-06-13,2024-07-20,37,3711.05,5,15,Nigeria,United Kingdom,100.3,False,Medium
4250,Data Analyst,2023-03-26,2023-04-18,23,3278.82,37,5,Pakistan,Canada,142.56,True,Medium
4251,Data Analyst,2023-12-15,2024-01-21,37,2409.36,26,22,Kenya,Australia,65.12,False,Medium
4252,HR Manager,2023-10-19,2023-11-23,35,6527.16,40,5,Nigeria,Canada,186.49,False,High
4253,Senior IT Support,2023-05-25,2023-06-22,28,4355.6,32,7,Kenya,UAE,155.56,True,Medium
4254,Senior IT Support,2024-06-22,2024-07-26,34,3344.74,58,5,Nigeria,Australia,98.37,False,Medium
4255,HR Manager,2023-07-13,2023-08-07,25,7509.67,89,17,Pakistan,United Kingdom,300.39,True,High
4256,Senior IT Support,2024-01-29,2024-02-21,23,5404.82,32,7,India,United States,234.99,True,High
4257,Data Analyst,2023-11-05,2023-11-28,23,1875.63,84,26,Pakistan,Canada,81.55,True,Low
4258,Junior Developer,2023-07-23,2023-08-17,25,3030.95,61,30,Pakistan,Australia,121.24,True,Medium
4259,Junior Developer,2023-09-04,2023-09-28,24,2471.31,63,24,Philippines,Canada,102.97,True,Medium
4260,HR Manager,2023-12-17,2024-01-17,31,5274.6,59,13,Philippines,UAE,170.15,False,High
4261,Data Analyst,2023-08-02,2023-08-29,27,1992.47,65,4,India,Australia,73.8,True,Low
4262,Data Analyst,2023-04-24,2023-05-28,34,1606.13,7,5,India,Canada,47.24,False,Low
4263,Data Analyst,2023-02-20,2023-03-21,29,2114.39,94,25,Kenya,United States,72.91,False,Medium
4264,Junior Developer,2023-03-26,2023-04-28,33,1565.78,87,24,India,United Kingdom,47.45,False,Low
4265,Data Analyst,2024-04-20,2024-05-22,32,2009.08,49,9,India,United Kingdom,62.78,False,Medium
4266,HR Manager,2023-04-19,2023-05-15,26,3071.03,16,24,Philippines,UAE,118.12,True,Medium
4267,HR Manager,2024-03-06,2024-04-05,30,2310.94,72,8,India,UAE,77.03,False,Medium
4268,HR Manager,2024-04-09,2024-05-07,28,6486.32,23,19,Kenya,UAE,231.65,True,High
4269,Data Analyst,2023-12-20,2024-01-10,21,3475.16,5,6,Pakistan,United States,165.48,True,Medium
4270,Data Analyst,2024-04-18,2024-05-26,38,2521.74,21,12,Kenya,Australia,66.36,False,Medium
4271,Data Analyst,2023-03-28,2023-04-20,23,2592.17,92,19,Pakistan,UAE,112.7,True,Medium
4272,Data Analyst,2023-12-08,2024-01-14,37,3855.1,9,24,Nigeria,Australia,104.19,False,Medium
4273,HR Manager,2023-11-02,2023-11-29,27,6284.06,99,11,India,United States,232.74,True,High
4274,Senior IT Support,2024-01-15,2024-02-15,31,5590.39,20,29,India,Australia,180.34,False,High
4275,Data Analyst,2023-01-10,2023-02-10,31,1990.7,65,19,Philippines,Canada,64.22,False,Low
4276,Data Analyst,2023-11-05,2023-12-10,35,3293.5,6,24,Nigeria,Australia,94.1,False,Medium
4277,Junior Developer,2023-12-18,2024-01-25,38,2270.56,96,5,Kenya,Australia,59.75,False,Medium
4278,Senior IT Support,2023-03-20,2023-04-15,26,6987.28,92,2,Kenya,Canada,268.74,True,High
4279,HR Manager,2024-02-28,2024-03-25,26,3214.46,85,10,India,United Kingdom,123.63,True,Medium
4280,Junior Developer,2024-01-30,2024-03-03,33,3405.67,45,16,Kenya,UAE,103.2,False,Medium
4281,HR Manager,2024-05-29,2024-06-28,30,2035.93,86,28,Nigeria,United States,67.86,False,Medium
4282,HR Manager,2023-12-13,2024-01-12,30,5449.43,46,22,Nigeria,United Kingdom,181.65,False,High
4283,Senior IT Support,2023-04-23,2023-05-23,30,4737.63,47,27,Philippines,Canada,157.92,False,Medium
4284,Senior IT Support,2023-11-05,2023-12-07,32,7298.02,73,8,Kenya,Canada,228.06,False,High
4285,Junior Developer,2023-01-15,2023-02-23,39,2164.03,48,11,Nigeria,United Kingdom,55.49,False,Medium
4286,Senior IT Support,2023-08-01,2023-09-02,32,5590.39,54,7,Kenya,United States,174.7,False,High
4287,Data Analyst,2024-01-18,2024-02-06,19,3793.32,52,3,Pakistan,Australia,199.65,True,Medium
4288,Junior Developer,2024-04-06,2024-04-22,16,2923.72,40,18,Pakistan,Canada,182.73,True,Medium
4289,Data Analyst,2024-06-03,2024-07-06,33,2576.78,53,24,Kenya,United States,78.08,False,Medium
4290,HR Manager,2023-06-15,2023-07-09,24,4416.9,7,9,Pakistan,United States,184.04,True,Medium
4291,Junior Developer,2023-03-22,2023-04-24,33,1541.29,18,8,Philippines,United Kingdom,46.71,False,Low
4292,HR Manager,2023-01-11,2023-01-28,17,1844.7,50,7,Pakistan,United Kingdom,108.51,True,Low
4293,Senior IT Support,2024-03-11,2024-04-17,37,5853.34,88,21,Nigeria,United Kingdom,158.2,False,High
4294,Data Analyst,2024-02-02,2024-03-09,36,3002.07,20,6,Nigeria,United States,83.39,False,Medium
4295,Junior Developer,2023-12-28,2024-01-18,21,2044.89,48,13,Pakistan,Australia,97.38,True,Medium
4296,Junior Developer,2023-03-08,2023-04-07,30,3299.05,39,29,Kenya,United Kingdom,109.97,False,Medium
4297,Senior IT Support,2024-04-25,2024-06-03,39,4085.44,28,25,Nigeria,United States,104.75,False,Medium
4298,Junior Developer,2024-01-26,2024-02-29,34,3128.34,42,5,India,United States,92.01,False,Medium
4299,HR Manager,2023-06-04,2023-07-07,33,3404.32,32,27,Nigeria,Australia,103.16,False,Medium
4300,HR Manager,2023-12-04,2023-12-29,25,7284.74,53,5,Pakistan,United Kingdom,291.39,True,High
4301,Junior Developer,2023-03-07,2023-04-05,29,3755.44,13,21,Philippines,United States,129.5,False,Medium
4302,Senior IT Support,2023-01-31,2023-03-08,36,5333.16,27,21,Philippines,Canada,148.14,False,High
4303,HR Manager,2023-11-08,2023-12-08,30,4142.68,65,3,Philippines,United States,138.09,False,Medium
4304,Data Analyst,2023-01-11,2023-02-01,21,2744.54,88,16,Pakistan,Australia,130.69,True,Medium
4305,Data Analyst,2023-08-19,2023-09-05,17,2477.8199999999997,28,12,Pakistan,United States,145.75,True,Medium
4306,Senior IT Support,2023-09-14,2023-10-21,37,6300.75,17,28,Kenya,Canada,170.29,False,High
4307,HR Manager,2023-12-17,2024-01-17,31,5258.14,94,8,Kenya,United Kingdom,169.62,False,High
4308,HR Manager,2023-03-10,2023-04-07,28,5777.24,99,13,India,UAE,206.33,True,High
4309,Data Analyst,2024-05-27,2024-06-15,19,3386.45,93,20,Pakistan,Australia,178.23,True,Medium
4310,Junior Developer,2023-03-17,2023-04-16,30,3727.97,36,19,India,Canada,124.27,False,Medium
4311,HR Manager,2024-02-14,2024-03-16,31,4341.23,53,28,Philippines,UAE,140.04,False,Medium
4312,Data Analyst,2023-06-20,2023-07-20,30,1413.0,91,26,Philippines,Canada,47.1,False,Low
4313,Data Analyst,2023-01-25,2023-02-18,24,2969.65,17,19,Pakistan,UAE,123.74,True,Medium
4314,Data Analyst,2023-09-20,2023-10-18,28,1569.14,41,15,Philippines,Canada,56.04,True,Low
4315,HR Manager,2023-09-01,2023-10-11,40,4416.9,69,28,Nigeria,Canada,110.42,False,Medium
4316,Data Analyst,2023-02-04,2023-03-08,32,1049.37,75,28,India,United Kingdom,32.79,False,Low
4317,Data Analyst,2024-06-11,2024-07-12,31,3160.79,27,19,Kenya,UAE,101.96,False,Medium
4318,Junior Developer,2023-04-30,2023-06-09,40,2471.31,37,3,Nigeria,United States,61.78,False,Medium
4319,Senior IT Support,2023-12-02,2024-01-04,33,5075.34,53,2,Kenya,Australia,153.8,False,High
4320,Senior IT Support,2023-01-01,2023-02-02,32,7976.23,4,29,Philippines,United States,249.26,False,High
4321,Junior Developer,2023-03-10,2023-04-17,38,2651.74,98,30,Nigeria,Australia,69.78,False,Medium
4322,HR Manager,2023-08-14,2023-09-15,32,7262.14,3,7,Kenya,Canada,226.94,False,High
4323,Data Analyst,2024-01-20,2024-02-15,26,2509.86,62,1,India,Canada,96.53,True,Medium
4324,Senior IT Support,2023-11-30,2023-12-27,27,4737.53,37,27,Kenya,United States,175.46,True,Medium
4325,HR Manager,2024-02-05,2024-03-08,32,2434.95,26,20,Kenya,United States,76.09,False,Medium
4326,Data Analyst,2023-12-16,2024-01-06,21,2477.8199999999997,55,29,Pakistan,Australia,117.99,True,Medium
4327,HR Manager,2023-02-21,2023-03-27,34,3238.79,67,17,Kenya,Canada,95.26,False,Medium
4328,Senior IT Support,2023-04-07,2023-05-02,25,7249.17,76,26,Philippines,United States,289.97,True,High
4329,Junior Developer,2024-06-04,2024-07-04,30,1948.71,88,2,Philippines,Australia,64.96,False,Low
4330,Senior IT Support,2023-10-28,2023-11-27,30,4529.28,41,20,India,Canada,150.98,False,Medium
4331,Senior IT Support,2023-02-26,2023-04-06,39,5590.39,5,15,Nigeria,United States,143.34,False,High
4332,Data Analyst,2023-08-26,2023-09-27,32,1772.9,94,16,Philippines,UAE,55.4,False,Low
4333,Junior Developer,2023-02-03,2023-03-03,28,3460.84,36,4,India,United States,123.6,True,Medium
4334,Data Analyst,2023-03-11,2023-04-04,24,3838.95,19,4,Pakistan,United States,159.96,True,Medium
4335,Data Analyst,2023-09-17,2023-10-07,20,1377.56,91,6,Pakistan,UAE,68.88,True,Low
4336,Senior IT Support,2023-02-12,2023-03-11,27,3432.93,46,20,Kenya,UAE,127.15,True,Medium
4337,Senior IT Support,2023-10-17,2023-11-25,39,5889.12,24,11,Nigeria,Australia,151.0,False,High
4338,Senior IT Support,2023-05-23,2023-06-25,33,6643.49,70,23,Philippines,Canada,201.32,False,High
4339,HR Manager,2024-02-01,2024-03-04,32,4945.94,94,17,Kenya,Australia,154.56,False,Medium
4340,Junior Developer,2023-01-18,2023-02-10,23,3343.3,73,20,India,Canada,145.36,True,Medium
4341,HR Manager,2023-07-19,2023-08-15,27,4433.85,13,17,Philippines,United States,164.22,True,Medium
4342,Junior Developer,2023-07-29,2023-08-25,27,3071.74,88,27,Philippines,Canada,113.77,True,Medium
4343,Junior Developer,2024-06-06,2024-07-02,26,2154.49,1,16,Kenya,United Kingdom,82.86,True,Medium
4344,Senior IT Support,2023-08-17,2023-09-12,26,5754.66,14,3,India,Canada,221.33,True,High
4345,Senior IT Support,2024-02-20,2024-03-21,30,4705.6,64,3,Philippines,Australia,156.85,False,Medium
4346,Junior Developer,2023-03-02,2023-03-27,25,3289.72,68,15,Pakistan,UAE,131.59,True,Medium
4347,Data Analyst,2023-07-10,2023-08-14,35,1100.49,2,7,Nigeria,Canada,31.44,False,Low
4348,HR Manager,2023-06-23,2023-07-14,21,5444.02,77,16,Pakistan,United States,259.24,True,High
4349,Data Analyst,2023-07-13,2023-08-11,29,3251.95,37,19,Philippines,Canada,112.14,False,Medium
4350,Data Analyst,2023-11-20,2023-12-18,28,1284.23,46,25,Philippines,United States,45.87,True,Low
4351,Data Analyst,2024-06-14,2024-07-13,29,3917.69,42,5,India,Canada,135.09,False,Medium
4352,Senior IT Support,2024-01-10,2024-02-14,35,6535.98,98,30,Kenya,United Kingdom,186.74,False,High
4353,Data Analyst,2023-09-13,2023-10-12,29,3207.44,70,28,Nigeria,UAE,110.6,False,Medium
4354,HR Manager,2024-05-21,2024-06-10,20,5139.12,84,12,Pakistan,United Kingdom,256.96,True,High
4355,Senior IT Support,2024-05-31,2024-07-02,32,7852.78,9,28,Kenya,Australia,245.4,False,High
4356,HR Manager,2024-05-11,2024-06-06,26,4416.9,55,2,India,United States,169.88,True,Medium
4357,Data Analyst,2024-01-21,2024-02-28,38,3239.66,31,28,Nigeria,United States,85.25,False,Medium
4358,Junior Developer,2024-01-04,2024-02-09,36,1732.63,99,11,Nigeria,Canada,48.13,False,Low
4359,Senior IT Support,2023-12-12,2024-01-01,20,4583.96,68,21,Pakistan,United States,229.2,True,Medium
4360,Senior IT Support,2023-06-20,2023-07-17,27,7119.44,87,24,Philippines,United States,263.68,True,High
4361,HR Manager,2024-02-04,2024-02-29,25,3550.51,92,30,Philippines,Australia,142.02,True,Medium
4362,HR Manager,2023-09-14,2023-10-22,38,5900.03,93,26,Nigeria,United States,155.26,False,High
4363,HR Manager,2023-12-19,2024-01-19,31,1073.76,36,16,Nigeria,Australia,34.64,False,Low
4364,Junior Developer,2023-07-13,2023-08-17,35,2239.62,79,5,Nigeria,United States,63.99,False,Medium
4365,Data Analyst,2023-06-29,2023-08-03,35,1270.83,90,8,Kenya,United States,36.31,False,Low
4366,Senior IT Support,2024-02-06,2024-03-13,36,7335.2,31,22,Philippines,Australia,203.76,False,High
4367,Senior IT Support,2023-12-16,2024-01-18,33,7557.18,9,27,India,Australia,229.01,False,High
4368,Data Analyst,2023-09-02,2023-09-30,28,2616.32,99,1,Kenya,United Kingdom,93.44,True,Medium
4369,Data Analyst,2023-06-12,2023-07-13,31,2477.8199999999997,56,16,Nigeria,United States,79.93,False,Medium
4370,Data Analyst,2024-04-02,2024-05-04,32,2477.8199999999997,97,18,India,Canada,77.43,False,Medium
4371,Senior IT Support,2024-03-23,2024-04-21,29,5133.16,12,7,India,United States,177.01,False,High
4372,Data Analyst,2024-02-22,2024-04-01,39,1179.05,41,13,Nigeria,UAE,30.23,False,Low
4373,Data Analyst,2024-06-20,2024-07-19,29,2477.8199999999997,69,6,Kenya,United States,85.44,False,Medium
4374,Junior Developer,2023-07-01,2023-07-25,24,3553.11,84,21,Pakistan,UAE,148.05,True,Medium
4375,Junior Developer,2023-07-27,2023-08-27,31,2471.31,71,10,Philippines,Canada,79.72,False,Medium
4376,HR Manager,2023-06-05,2023-06-21,16,1473.09,2,8,Pakistan,United States,92.07,True,Low
4377,Data Analyst,2023-10-18,2023-11-19,32,2826.0,86,16,Kenya,UAE,88.31,False,Medium
4378,Senior IT Support,2023-09-18,2023-10-15,27,5165.54,91,8,Kenya,United Kingdom,191.32,True,High
4379,Senior IT Support,2024-02-02,2024-02-25,23,6566.65,99,13,India,Canada,285.51,True,High
4380,Data Analyst,2023-03-16,2023-04-02,17,2088.5,1,18,Pakistan,UAE,122.85,True,Medium
4381,HR Manager,2023-12-27,2024-01-29,33,3761.32,14,21,Philippines,United Kingdom,113.98,False,Medium
4382,HR Manager,2024-02-29,2024-03-28,28,3398.99,95,22,Philippines,United Kingdom,121.39,True,Medium
4383,Senior IT Support,2023-04-17,2023-05-08,21,4480.97,79,22,Pakistan,UAE,213.38,True,Medium
4384,Senior IT Support,2023-05-18,2023-06-17,30,7545.07,36,3,India,United Kingdom,251.5,False,High
4385,HR Manager,2024-04-26,2024-05-26,30,2637.07,29,28,Philippines,United States,87.9,False,Medium
4386,HR Manager,2023-10-08,2023-11-06,29,4745.73,28,25,Nigeria,Australia,163.65,False,Medium
4387,Data Analyst,2023-01-15,2023-02-13,29,1798.23,9,21,Kenya,United Kingdom,62.01,False,Low
4388,Junior Developer,2023-06-22,2023-07-25,33,2849.63,85,1,Kenya,UAE,86.35,False,Medium
4389,Senior IT Support,2023-04-07,2023-05-14,37,7202.67,44,8,Kenya,United States,194.67,False,High
4390,Senior IT Support,2024-04-11,2024-05-10,29,5498.08,41,12,Kenya,UAE,189.59,False,High
4391,Senior IT Support,2023-06-19,2023-07-27,38,3853.52,98,19,Kenya,United States,101.41,False,Medium
4392,Junior Developer,2023-03-15,2023-03-30,15,2522.94,84,6,Pakistan,United Kingdom,168.2,True,Medium
4393,Data Analyst,2024-02-06,2024-03-10,33,1416.08,16,27,Philippines,United States,42.91,False,Low
4394,HR Manager,2023-12-02,2024-01-04,33,3831.22,62,24,Philippines,United States,116.1,False,Medium
4395,Data Analyst,2023-08-26,2023-09-23,28,3249.51,38,8,Kenya,United Kingdom,116.05,True,Medium
4396,Junior Developer,2023-06-22,2023-07-25,33,2096.12,77,13,India,United States,63.52,False,Medium
4397,Junior Developer,2023-02-18,2023-03-21,31,2517.48,87,27,Nigeria,United States,81.21,False,Medium
4398,HR Manager,2023-09-30,2023-11-03,34,4773.9,94,18,Philippines,UAE,140.41,False,Medium
4399,Senior IT Support,2024-06-19,2024-07-23,34,3955.39,33,27,Kenya,United Kingdom,116.34,False,Medium
4400,HR Manager,2023-02-17,2023-03-19,30,6276.8,3,11,India,United Kingdom,209.23,False,High
4401,Data Analyst,2024-05-22,2024-07-02,41,3812.06,43,19,Nigeria,United Kingdom,92.98,False,Medium
4402,Senior IT Support,2024-04-22,2024-05-25,33,5785.47,14,2,Nigeria,Australia,175.32,False,High
4403,Data Analyst,2023-08-26,2023-09-17,22,1866.82,89,3,Pakistan,Canada,84.86,True,Low
4404,Data Analyst,2023-07-25,2023-08-16,22,2477.8199999999997,46,13,Pakistan,Australia,112.63,True,Medium
4405,Data Analyst,2023-12-04,2024-01-07,34,3746.07,63,25,Kenya,United States,110.18,False,Medium
4406,Data Analyst,2023-01-06,2023-02-03,28,2796.63,29,13,Philippines,Canada,99.88,True,Medium
4407,Data Analyst,2023-09-27,2023-10-23,26,3553.6,1,18,Kenya,United Kingdom,136.68,True,Medium
4408,Junior Developer,2024-05-28,2024-06-21,24,2309.07,46,27,Philippines,United States,96.21,True,Medium
4409,Data Analyst,2023-09-10,2023-10-16,36,1014.24,15,13,Nigeria,United Kingdom,28.17,False,Low
4410,Data Analyst,2023-05-16,2023-06-06,21,2449.45,56,14,Pakistan,Australia,116.64,True,Medium
4411,Senior IT Support,2024-03-13,2024-04-12,30,4085.14,61,17,India,United Kingdom,136.17,False,Medium
4412,Junior Developer,2023-03-10,2023-04-08,29,1784.87,32,16,Philippines,Canada,61.55,False,Low
4413,Junior Developer,2024-06-11,2024-07-13,32,2829.44,79,8,Nigeria,United Kingdom,88.42,False,Medium
4414,Data Analyst,2024-02-11,2024-03-13,31,1720.99,84,18,India,UAE,55.52,False,Low
4415,HR Manager,2023-01-31,2023-02-24,24,7398.32,33,20,India,Australia,308.26,True,High
4416,Data Analyst,2024-05-16,2024-06-20,35,2365.89,84,15,Philippines,Canada,67.6,False,Medium
4417,Senior IT Support,2023-03-11,2023-03-30,19,5879.62,47,27,Pakistan,Canada,309.45,True,High
4418,HR Manager,2024-01-30,2024-03-03,33,3837.42,5,22,Nigeria,United States,116.29,False,Medium
4419,Data Analyst,2024-02-16,2024-03-25,38,1063.71,94,19,Nigeria,United Kingdom,27.99,False,Low
4420,Senior IT Support,2024-05-23,2024-06-20,28,4466.69,41,14,Nigeria,Australia,159.52,True,Medium
4421,Junior Developer,2023-06-15,2023-07-15,30,1095.09,88,17,Kenya,Australia,36.5,False,Low
4422,HR Manager,2024-03-10,2024-04-13,34,7009.38,74,19,Philippines,United Kingdom,206.16,False,High
4423,HR Manager,2023-11-12,2023-12-11,29,3905.19,16,2,Philippines,UAE,134.66,False,Medium
4424,HR Manager,2024-03-05,2024-04-03,29,7983.64,15,5,Philippines,Canada,275.3,False,High
